"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5610787","Hedgehog 'off' state","50/2262","113/10616",3.38736301988283e-08,3.34219817961773e-07,2.22126495104987e-07,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/ADCY7/PSMB1/TUBB4A/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/IFT52/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/SKP1/PSMD5/ADCY9/PSMD2/PSMB10/PRKAR1A/PSMA5/PSMB6/PSMD1/IFT57/ADCY3/PSMB4/PRKACB/WDR35/ITCH/PSMB8/UBC/WDR19/UBA52/KIF3A",50
"R-HSA-5688426","Deubiquitination","101/2262","291/10616",6.30394425700966e-08,6.17415716936534e-07,4.10341882364174e-07,"PSMB5/H2BC14/CDC20/PSMB2/PSMC3/PSMD9/CDK1/TNFAIP3/UFD1/PSMD7/PSMA2/PSMB1/PSMD13/UCHL3/PSMA3/PSMC5/PSMB3/ATXN7/PSMD8/VDAC3/PSMB7/USP14/PSME1/UBB/RUVBL1/JOSD1/PSMD10/H2AW/PSMA4/PSME3/PSMC4/PSMD6/MBD5/H2BC7/PSMC2/PSMA1/PTRH2/CCNA2/CDC25A/H2BU1/PSMA7/SEM1/MYC/PSMD12/MCRS1/INO80C/TGFBR2/HGS/PSMD14/RIPK1/H2AC15/TOMM70/PSMD5/ACTL6A/PSMD2/KAT2B/PSMB10/UBE2D1/SUDS3/OTUB1/H2AC8/BABAM1/NFKBIA/RHOA/USP10/PSMA5/PSMB6/PSMD1/SKP2/MDM4/H2BC4/UCHL5/SMAD2/ARRB1/RIPK2/H2BC8/SMAD3/PSMB4/USP16/MAT2B/BRCA1/USP13/PSMB8/KAT2A/NFRKB/H2BC15/VCP/POLB/UBC/CLSPN/H2BC12/ZRANB1/CYLD/SNX3/H2BC5/UBA52/H2AC17/DDX58/H2AC16/H2AC12/STAM2",101
"R-HSA-8878171","Transcriptional regulation by RUNX1","86/2262","237/10616",6.39405535553813e-08,6.21670199531152e-07,4.13169462466966e-07,"PSMB5/H2BC14/PSMB2/PSMC3/PSMD9/TNRC6B/SIN3B/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/KMT2D/PSMB7/PSME1/UBB/H2AZ1/PSMD10/PSMA4/PSME3/PSMC4/SMARCE1/PSMD6/ARID1B/H2BC7/PSMC2/H3C2/PSMA1/KMT2B/H2BU1/PSMA7/SEM1/PSMD12/KMT2A/AGO2/NFATC2/PSMD14/LDB1/PSMD5/ACTL6A/PSMD2/KAT2B/PRMT6/PSMB10/BLK/H2AC8/H3C12/TNRC6A/H4C5/PSMA5/PSMB6/PSMD1/H4C13/LMO2/H2BC4/H3C1/RNF2/DPY30/H4C9/H3C11/H2BC8/H4C2/YAF2/PSMB4/PML/AGO4/ITCH/PSMB8/MYB/H2BC15/SMARCC1/SMARCA4/UBC/H2BC12/CBX6/H2BC5/UBA52/H4C3/H3C7/H4C1/H4C4/IL2RA/ELF1",86
"R-HSA-5621481","C-type lectin receptors (CLRs)","58/2262","141/10616",6.8570431695211e-08,6.61853732014645e-07,4.39875919570347e-07,"PSMB5/PSMB2/PSMC3/ITPR1/PSMD9/PSMD7/UBE2N/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/NFKB2/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PYCARD/PSMD12/NFATC2/KRAS/UBE2D2/PSMD14/SKP1/PSMD5/PSMD2/ICAM2/CHUK/PSMB10/UBE2D1/CALM3/NFKBIA/ITPR3/PSMA5/PSMB6/PSMD1/PSMB4/PRKACB/PSMB8/SYK/UBC/UBA52/CLEC6A/LYN/PPP3CB/MALT1/UBA3/PAK1",58
"R-HSA-176187","Activation of ATR in response to replication stress","23/2262","37/10616",8.53804908727871e-08,8.18178516852895e-07,5.43771244407527e-07,"CDC6/CDC45/RFC5/CHEK1/RFC3/MCM2/MCM4/MCM10/RPA2/MCM6/ORC1/CDC25A/ORC5/MCM8/ORC3/MCM3/DBF4/ORC2/RFC2/RAD1/ORC4/CLSPN/CDC7",23
"R-HSA-1268020","Mitochondrial protein import","33/2262","64/10616",8.72509121337211e-08,8.30130106872261e-07,5.51714414319244e-07,"ATP5MC1/ATP5F1A/TOMM22/NDUFB8/TIMM13/FXN/COA4/TIMM50/TIMM10/PMPCA/TIMM9/TIMM22/SAMM50/CHCHD2/TIMM44/GRPEL1/CHCHD3/TIMM21/CYC1/CMC2/ACO2/HSCB/TIMM8A/TIMM17A/CHCHD7/BCS1L/TOMM70/GRPEL2/CHCHD4/PMPCB/DNAJC19/CHCHD5/MTX2",33
"R-HSA-5685942","HDR through Homologous Recombination (HRR)","34/2262","67/10616",9.28034525881288e-08,8.76696445726153e-07,5.82662961004975e-07,"PCNA/RAD51C/RFC5/CHEK1/RFC3/POLE3/RAD51AP1/RAD51/PALB2/UBB/RBBP8/EXO1/POLD1/RPA2/POLE2/SLX4/BLM/RMI1/NBN/POLD2/POLE4/MRE11/BRIP1/WRN/RFC2/ATM/BRCA2/RAD1/POLD4/EME1/BRCA1/UBC/XRCC2/UBA52",34
"R-HSA-110314","Recognition of DNA damage by PCNA-containing replication complex","20/2262","30/10616",1.10874341113189e-07,1.04003255185048e-06,6.91218093967322e-07,"PCNA/RBX1/RFC5/RFC3/POLE3/DDB1/UBB/POLD1/RPA2/POLE2/DTL/POLD2/POLE4/RFC2/CUL4B/POLD4/CUL4A/UBC/UBA52/UBE2B",20
"R-HSA-9609507","Protein localization","64/2262","163/10616",1.18042741081236e-07,1.09953098685459e-06,7.30761466686193e-07,"ATP5MC1/ATP5F1A/TOMM22/SEC61G/NDUFB8/TIMM13/FXN/COA4/FIS1/TIMM50/GET1/TIMM10/PMPCA/TIMM9/TIMM22/SAMM50/CHCHD2/PXMP2/TIMM44/EMD/GRPEL1/UBB/CHCHD3/TIMM21/SLC25A17/PEX5/CYB5A/CYC1/CMC2/PEX2/VAPA/ACO2/HSCB/TIMM8A/TIMM17A/UBE2D2/ECI2/CHCHD7/BCS1L/PRNP/ABCD3/CAT/TOMM70/PEX11B/UBE2D1/SGTA/GRPEL2/IDH1/PEX3/CHCHD4/PEX19/SERP1/GNPAT/PMPCB/DNAJC19/CHCHD5/APP/PECR/HACL1/UBC/HSD17B4/MTX2/UBA52/STX5",64
"R-HSA-9010553","Regulation of expression of SLITs and ROBOs","66/2262","171/10616",1.60818621051211e-07,1.4875722447237e-06,9.88658335556055e-07,"RPS15A/PSMB5/RPS11/PSMB2/ZSWIM8/PSMC3/RBX1/PSMD9/RPL22/MAGOH/PSMD7/RPL39L/PSMA2/PSMB1/PSMD13/GSPT1/PSMA3/PSMC5/PSMB3/PSMD8/EIF4A3/PSMB7/PSME1/UBB/RPS24/PSMD10/RPL11/RPL36AL/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/RPS27L/PSMA1/RPL15/PSMA7/SEM1/PSMD12/RPS23/PSMD14/LDB1/PSMD5/PSMD2/RPL14/RPL9/PSMB10/MAGOHB/UPF3A/RPL4/PSMA5/PSMB6/PSMD1/CUL2/RPS6/GSPT2/RPS14/RPS25/PSMB4/RPL41/EIF4G1/PSMB8/UBC/RPL27A/UBA52/COL4A5",66
"R-HSA-5250913","Positive epigenetic regulation of rRNA expression","46/2262","105/10616",1.70727596004528e-07,1.56833901984849e-06,1.04233690192238e-06,"H2BC14/POLR2L/DDX21/POLR2H/POLR1E/POLR2K/POLR2E/POLR1C/ZNRD1/POLR1D/RBBP7/H2AZ1/POLR1B/MYBBP1A/H2BC7/H3C2/TWISTNB/HDAC2/H2BU1/KAT2B/SMARCA5/H2AC8/H3C12/CD3EAP/H4C5/H4C13/H2BC4/H3C1/TAF1C/H4C9/H3C11/H2BC8/H4C2/CBX3/TTF1/KAT2A/H2BC15/H2BC12/RBBP4/TAF1A/H2BC5/TAF1B/H4C3/H3C7/H4C1/H4C4",46
"R-HSA-5250924","B-WICH complex positively regulates rRNA expression","41/2262","90/10616",2.17458043630512e-07,1.98393228846467e-06,1.31854516721889e-06,"H2BC14/POLR2L/DDX21/POLR2H/POLR1E/POLR2K/POLR2E/POLR1C/ZNRD1/POLR1D/H2AZ1/POLR1B/MYBBP1A/H2BC7/H3C2/TWISTNB/H2BU1/KAT2B/SMARCA5/H2AC8/H3C12/CD3EAP/H4C5/H4C13/H2BC4/H3C1/TAF1C/H4C9/H3C11/H2BC8/H4C2/KAT2A/H2BC15/H2BC12/TAF1A/H2BC5/TAF1B/H4C3/H3C7/H4C1/H4C4",41
"R-HSA-983169","Class I MHC mediated antigen processing & presentation","120/2262","369/10616",2.30113151798278e-07,2.07647493483256e-06,1.38005011869305e-06,"PSMB5/VAMP8/CDC20/SEC61G/PSMB2/PSMC3/UBE2L3/RBX1/HSPA5/PSMD9/UBA7/PSMD7/UBE2N/PSMA2/ANAPC5/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/THOP1/HECTD3/RNF213/PSMB7/PSME1/UBB/VAMP3/UBE2V2/PSMD10/KCTD7/ANAPC11/PSMA4/PSME3/PSMC4/PSMD6/BLMH/PSMC2/PSMA1/HLA-E/SEC13/ANAPC13/LNPEP/PSMA7/SEM1/PSMD12/HERC3/CANX/WSB1/RNF111/UBE2D2/KLHL22/PSMD14/ASB8/TRIM41/SKP1/PSMD5/PSMD2/NCF2/BTBD1/CHUK/RNF114/PSMB10/UBE2D1/UBE2R2/UBR4/LONRF1/UBE2K/UBE2E1/PSMA5/PSMB6/PSMD1/CUL2/SKP2/KBTBD6/TAP1/CYBB/UBE2A/FBXO4/FBXW8/SEC23A/UBE2H/UBA5/PSMB4/CUL3/DCAF1/KLHL5/ANAPC10/KBTBD8/ASB2/HERC6/CDC26/RNF130/TRAIP/ITCH/TLR6/RNF14/PSMB8/ANAPC4/KLHL13/UBE2L6/LY96/FBXO7/GAN/UBC/B2M/BTK/MYD88/CTSS/FBXL5/FBXL3/UBA52/TLR4/TLR1/UBE2B/RCHY1/UBA3/DTX3L/UBE2J1/TRIP12",120
"R-HSA-5696399","Global Genome Nucleotide Excision Repair (GG-NER)","39/2262","84/10616",2.30719437203618e-07,2.07647493483256e-06,1.38005011869305e-06,"PCNA/SUMO3/COPS2/CETN2/RBX1/RFC5/COPS3/UBE2N/RFC3/POLE3/DDB1/GTF2H5/UBB/RUVBL1/UBE2V2/COPS5/POLD1/GTF2H3/RPA2/POLE2/MCRS1/INO80C/RNF111/LIG3/PARP1/PARP2/ACTL6A/SUMO2/POLD2/POLE4/COPS4/RFC2/CUL4B/POLD4/NFRKB/CUL4A/CHD1L/UBC/UBA52",39
"R-HSA-195258","RHO GTPase Effectors","108/2262","324/10616",2.36226308151543e-07,2.11176807018695e-06,1.4035063592755e-06,"BIRC5/NUP37/H2BC14/CDC20/RANGAP1/MAPRE1/AURKB/CENPM/PLK1/SEH1L/ARPC1A/TUBB4A/FMNL3/YWHAH/YWHAB/ZWINT/H2AZ1/ERCC6L/ZW10/ZWILCH/PPP2CB/MAD2L1/H2BC7/H3C2/SEC13/PRC1/NUP107/PPP1CC/PPP2R5B/MYH10/CENPU/H2BU1/CDCA8/CENPA/MAD1L1/ITGB3BP/CENPH/BUB3/LIMK1/NDC80/SPC24/KIF2C/CFL1/BUB1/NCF2/DIAPH3/CENPF/SGO2/DYNLL1/PPP2R5C/CALM3/H2AC8/NUF2/H3C12/RHOA/SPDL1/KIF2A/H4C5/NCK1/H4C13/KDM1A/H2BC4/H3C1/CENPP/DYNC1LI1/RHPN2/MYL6/SPC25/CYBB/XPO1/H4C9/H3C11/H2BC8/DYNC1LI2/PFN1/PIK3R4/NUP133/H4C2/KLC2/PPP1CB/CENPQ/CENPT/CENPE/H2BC15/IQGAP1/ABI1/KIF14/BRK1/NCKAP1L/ARPC1B/H2BC12/BTK/KNTC1/ACTG1/RAC2/H2BC5/PIK3C3/RHOC/H4C3/INCENP/H3C7/WIPF1/RHOG/CDKN1B/H4C1/H4C4/PAK1/ARPC2",108
"R-HSA-446652","Interleukin-1 family signaling","56/2262","139/10616",2.64498784794304e-07,2.34874920897342e-06,1.56100686324217e-06,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/IL18BP/PSMD7/UBE2N/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/NFKB2/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/MAP3K8/PSMA7/MAP2K4/SEM1/PSMD12/ALOX5/PSMD14/SKP1/PSMD5/PSMD2/PTPN6/CHUK/PSMB10/NFKBIA/PSMA5/PSMB6/PSMD1/RIPK2/SMAD3/PSMB4/APP/NKIRAS1/STAT3/PSMB8/UBC/TBK1/MYD88/UBA52/IRAK4/PTPN9",56
"R-HSA-5663205","Infectious disease","123/2262","382/10616",2.97474694002637e-07,2.62408140669876e-06,1.7439959404407e-06,"NUP37/POLR2G/RPS15A/PSMB5/IPO5/POLR2L/AP2S1/SH3KBP1/POLR2I/RPS11/PSMB2/SSRP1/RANGAP1/PSMC3/RBX1/POLR2H/PSMD9/RPL22/CD9/RAE1/PSMD7/RPL39L/SEH1L/POLR2K/PSMA2/SUPT16H/PSMB1/GTF2H5/PSMD13/TXNRD1/PSMA3/VAMP1/PSMC5/PSMB3/POLR2E/PSMD8/GTF2B/GTF2A2/NUP93/CHMP4B/PSMB7/PSME1/UBB/CHMP2A/RPS24/ANTXR2/PSMD10/RPL11/GTF2H3/RPL36AL/PSMA4/PSME3/PSMC4/PSMD6/SUPT4H1/NUP35/POLR2C/PSMC2/RPS27L/PSMA1/SEC13/RPL15/NUP107/POLR2B/PSMA7/MAP2K4/SEM1/PSMD12/NUP155/HGS/CANX/RPS23/VPS28/PSMD14/AP2M1/CHMP2B/SKP1/PSMD5/PSMD2/RPL14/RPL9/GRSF1/PSMB10/NDC1/CHMP5/CXCR4/GTF2F2/CALM3/RPL4/PSMA5/PSMB6/ATP6V1H/PSMD1/RPS6/HCK/XPO1/RPS14/VTA1/NUP54/XRCC4/TAF11/NUP133/RPS25/PSMB4/CLTC/NUP210/TSG101/RPL41/PSMB8/ISG15/AP1G1/GTF2E2/UBC/B2M/RPL27A/STX1B/TAF15/UBA52/CCNK/VPS4B/STAM2/VPS37C/KPNA2",123
"R-HSA-110313","Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template","23/2262","39/10616",3.36295458366567e-07,2.94701020094913e-06,1.95861828591609e-06,"PCNA/PCLAF/MAD2L2/RFC5/UBA7/UFD1/RFC3/POLE3/UBB/POLD1/RPA2/POLE2/USP10/POLD2/POLE4/RFC2/POLD4/ISG15/UBE2L6/VCP/UBC/UBA52/RCHY1",23
"R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER","32/2262","64/10616",3.4258394534391e-07,2.98249552417051e-06,1.98220225685744e-06,"POLR2G/PCNA/POLR2L/PRPF19/POLR2I/RBX1/POLR2H/RFC5/POLR2K/RFC3/POLE3/DDB1/GTF2H5/POLR2E/UBB/POLD1/GTF2H3/RPA2/POLE2/POLR2C/POLR2B/LIG3/ZNF830/POLD2/POLE4/UVSSA/RFC2/CUL4B/POLD4/CUL4A/UBC/UBA52",32
"R-HSA-212165","Epigenetic regulation of gene expression","58/2262","148/10616",4.93070324995995e-07,4.26473813567965e-06,2.83439605824766e-06,"H2BC14/POLR2L/DDX21/PHF19/POLR2H/POLR1E/SIN3B/POLR2K/GTF2H5/POLR2E/POLR1C/ZNRD1/POLR1D/RBBP7/TET2/H2AZ1/SUV39H1/POLR1B/MYBBP1A/PHF1/GTF2H3/H2BC7/H3C2/TET3/TWISTNB/HDAC2/H2BU1/KAT2B/SUDS3/SMARCA5/H2AC8/H3C12/CD3EAP/H4C5/H4C13/H2BC4/H3C1/UHRF1/TAF1C/ARID4B/H4C9/H3C11/H2BC8/H4C2/CBX3/TTF1/KAT2A/H2BC15/H2BC12/RBBP4/TAF1A/H2BC5/TAF1B/DNMT1/H4C3/H3C7/H4C1/H4C4",58
"R-HSA-8866654","E3 ubiquitin ligases ubiquitinate target proteins","30/2262","59/10616",4.98200898165573e-07,4.28131352488092e-06,2.84541226049064e-06,"H2BC14/PCNA/UBE2L3/UBE2N/UBB/PEX5/UBE2V2/LEO1/H2BC7/PEX2/HLTF/PRKDC/RNF181/UBE2D2/RRAGA/UBE2D1/UBE2E1/H2BC4/CTR9/UBE2A/H2BC8/DERL1/H2BC15/VCP/UBC/SHPRH/H2BC12/H2BC5/UBA52/UBE2B",30
"R-HSA-5663220","RHO GTPases Activate Formins","55/2262","138/10616",5.11478164379484e-07,4.36723663431713e-06,2.90251778841529e-06,"BIRC5/NUP37/CDC20/RANGAP1/MAPRE1/AURKB/CENPM/PLK1/SEH1L/TUBB4A/FMNL3/ZWINT/ERCC6L/ZW10/ZWILCH/PPP2CB/MAD2L1/SEC13/NUP107/PPP1CC/PPP2R5B/CENPU/CDCA8/CENPA/MAD1L1/ITGB3BP/CENPH/BUB3/NDC80/SPC24/KIF2C/BUB1/DIAPH3/CENPF/SGO2/DYNLL1/PPP2R5C/NUF2/RHOA/SPDL1/KIF2A/CENPP/DYNC1LI1/SPC25/XPO1/DYNC1LI2/PFN1/NUP133/CENPQ/CENPT/CENPE/KNTC1/ACTG1/RHOC/INCENP",55
"R-HSA-69190","DNA strand elongation","20/2262","32/10616",5.32797655994932e-07,4.52029603684872e-06,3.00424290105087e-06,"PCNA/GINS3/GINS2/PRIM1/CDC45/RFC5/RFC3/MCM2/GINS1/MCM4/POLD1/RPA2/MCM6/MCM8/POLA2/POLD2/MCM3/RFC2/POLD4/PRIM2",20
"R-HSA-5250941","Negative epigenetic regulation of rRNA expression","46/2262","109/10616",6.39410171841954e-07,5.37866982017705e-06,3.5747284011134e-06,"H2BC14/POLR2L/POLR2H/POLR1E/SIN3B/POLR2K/GTF2H5/POLR2E/POLR1C/ZNRD1/POLR1D/H2AZ1/SUV39H1/POLR1B/GTF2H3/H2BC7/H3C2/TWISTNB/HDAC2/H2BU1/SUDS3/SMARCA5/H2AC8/H3C12/CD3EAP/H4C5/H4C13/H2BC4/H3C1/TAF1C/ARID4B/H4C9/H3C11/H2BC8/H4C2/TTF1/H2BC15/H2BC12/TAF1A/H2BC5/TAF1B/DNMT1/H4C3/H3C7/H4C1/H4C4",46
"R-HSA-5358351","Signaling by Hedgehog","58/2262","149/10616",6.42048424480594e-07,5.37866982017705e-06,3.5747284011134e-06,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/SYVN1/PSMD7/PSMA2/ADCY7/PSMB1/TUBB4A/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/IFT52/SPOP/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/SKP1/PSMD5/ADCY9/PSMD2/OS9/PSMB10/PRKAR1A/PSMA5/PSMB6/PSMD1/ADAM17/IFT57/ADCY3/ARRB1/PSMB4/CUL3/PRKACB/WDR35/ITCH/PSMB8/VCP/UBC/WDR19/ERLEC1/UBA52/KIF3A",58
"R-HSA-6807070","PTEN Regulation","55/2262","139/10616",6.73190853393606e-07,5.60431385450177e-06,3.72469412963173e-06,"PSMB5/PSMB2/PSMC3/PSMD9/LAMTOR2/JUN/TNRC6B/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/RBBP7/PSME1/UBB/PSMD10/LAMTOR5/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/HDAC2/PSMA7/SEM1/PSMD12/AGO2/PSMD14/PSMD5/PSMD2/RRAGA/RRAGD/PSMB10/LAMTOR3/TNRC6A/PSMA5/PSMB6/PSMD1/KDM1A/RNF2/EGR1/PSMB4/PML/AGO4/USP13/PSMB8/UBC/CBX6/RBBP4/UBA52",55
"R-HSA-427413","NoRC negatively regulates rRNA expression","45/2262","106/10616",6.90371741751426e-07,5.71164695660186e-06,3.7960289951811e-06,"H2BC14/POLR2L/POLR2H/POLR1E/SIN3B/POLR2K/GTF2H5/POLR2E/POLR1C/ZNRD1/POLR1D/H2AZ1/POLR1B/GTF2H3/H2BC7/H3C2/TWISTNB/HDAC2/H2BU1/SUDS3/SMARCA5/H2AC8/H3C12/CD3EAP/H4C5/H4C13/H2BC4/H3C1/TAF1C/ARID4B/H4C9/H3C11/H2BC8/H4C2/TTF1/H2BC15/H2BC12/TAF1A/H2BC5/TAF1B/DNMT1/H4C3/H3C7/H4C1/H4C4",45
"R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)","36/2262","78/10616",7.98748473325095e-07,6.56748744733967e-06,4.36483083863811e-06,"POLR2G/PCNA/POLR2L/PRPF19/POLR2I/COPS2/RBX1/POLR2H/RFC5/COPS3/POLR2K/RFC3/POLE3/DDB1/GTF2H5/POLR2E/UBB/COPS5/POLD1/GTF2H3/RPA2/POLE2/POLR2C/POLR2B/LIG3/ZNF830/POLD2/POLE4/UVSSA/COPS4/RFC2/CUL4B/POLD4/CUL4A/UBC/UBA52",36
"R-HSA-1834949","Cytosolic sensors of pathogen-associated DNA ","31/2262","63/10616",8.18801225123209e-07,6.69106277217248e-06,4.44696048000399e-06,"POLR2L/POLR3K/POLR2H/POLR2K/TRIM56/POLR2E/POLR1C/POLR1D/UBB/NLRC3/NFKB2/POLR3H/POLR3B/PRKDC/RIPK1/ZBP1/DHX9/POLR3A/CHUK/NFKBIA/IRF7/POLR3F/MRE11/NKIRAS1/UBC/TBK1/DHX36/MYD88/UBA52/POLR3G/IFI16",31
"R-HSA-606279","Deposition of new CENPA-containing nucleosomes at the centromere","34/2262","72/10616",8.30693254028835e-07,6.70596008706914e-06,4.45686141396013e-06,"H2BC14/MIS18A/CENPM/RBBP7/RUVBL1/H2AZ1/H2BC7/OIP5/CENPU/H2BU1/CENPA/ITGB3BP/CENPH/SMARCA5/H2AC8/CENPX/H4C5/H4C13/H2BC4/CENPP/H4C9/H2BC8/H4C2/CENPQ/CENPT/RSF1/H2BC15/HJURP/H2BC12/RBBP4/H2BC5/H4C3/H4C1/H4C4",34
"R-HSA-774815","Nucleosome assembly","34/2262","72/10616",8.30693254028835e-07,6.70596008706914e-06,4.45686141396013e-06,"H2BC14/MIS18A/CENPM/RBBP7/RUVBL1/H2AZ1/H2BC7/OIP5/CENPU/H2BU1/CENPA/ITGB3BP/CENPH/SMARCA5/H2AC8/CENPX/H4C5/H4C13/H2BC4/CENPP/H4C9/H2BC8/H4C2/CENPQ/CENPT/RSF1/H2BC15/HJURP/H2BC12/RBBP4/H2BC5/H4C3/H4C1/H4C4",34
"R-HSA-5696400","Dual Incision in GG-NER","23/2262","41/10616",1.15024621438664e-06,9.22968649134338e-06,6.13416021749627e-06,"PCNA/RBX1/RFC5/RFC3/POLE3/DDB1/GTF2H5/UBB/POLD1/GTF2H3/RPA2/POLE2/PARP1/PARP2/POLD2/POLE4/RFC2/CUL4B/POLD4/CUL4A/CHD1L/UBC/UBA52",23
"R-HSA-8951664","Neddylation","81/2262","233/10616",1.17502210246172e-06,9.37203257771861e-06,6.22876513186451e-06,"BIRC5/PSMB5/PSMB2/PSMC3/COPS2/RBX1/COMMD9/PSMD9/COMMD6/COPS3/PSMD7/PSMA2/DDB1/PSMB1/PSMD13/UCHL3/PSMA3/PSMC5/PSMB3/PSMD8/NAE1/DCUN1D5/PSMB7/RBBP7/PSME1/UBB/DCAF4/COPS5/PSMD10/KCTD7/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/WSB1/UBE2D2/KLHL22/PSMD14/ASB8/SKP1/PSMD5/PSMD2/DTL/DCUN1D1/BTBD1/PSMB10/UBE2D1/PSMA5/PSMB6/PSMD1/CUL2/SKP2/KBTBD6/COMMD8/FBXO4/FBXW8/COPS4/PSMB4/CUL3/CUL4B/KLHL5/KBTBD8/ASB2/DCAF6/PSMB8/KLHL13/CUL4A/FBXO7/GAN/UBC/FBXL5/COMMD10/FBXL3/UBA52/UBA3/DCAF16",81
"R-HSA-6798695","Neutrophil degranulation","145/2262","477/10616",1.21151835968029e-06,9.60560985175086e-06,6.38400338653585e-06,"PNP/MIF/VAMP8/PRDX4/CCT2/PYGL/NBEAL2/PSMC3/CTSC/ILF2/COMMD9/GGH/LAMTOR2/PSMD7/IMPDH2/LTA4H/PSMA2/ITGAX/RAB24/PSMB1/MGST1/PSMD13/ARHGAP45/DBNL/AMPD3/PSMB7/STOM/HMOX2/ITGAM/PGRMC1/GPI/ARHGAP9/PSMD6/PSMC2/GDI2/P2RX1/HVCN1/CEACAM1/GLA/VAPA/TNFRSF1B/GSTP1/DOK3/IST1/PYCARD/APRT/PRDX6/PSMD12/ALOX5/CD63/RAP1B/DYNLT1/PTAFR/PSMD14/ITGB2/LAIR1/VCL/COPB1/CREG1/CD68/CAT/PSMD2/ACTR10/GYG1/PTPN6/GSN/PLEKHO2/ACLY/JUP/DYNLL1/IDH1/PECAM1/CFP/LAMTOR3/UBR4/RHOA/CD53/GSDMD/RAB18/TUBB/ATP11B/PGM1/PGM2/PSMA5/RAB37/SCAMP1/GLIPR1/KCNAB2/ADA2/PSMD1/TRAPPC1/SDCBP/GOLGA7/CTSB/RAB3A/CD44/DYNC1LI1/PLAU/CRACR2A/CYBB/PSEN1/RAB27A/BST2/CD58/SLC15A4/ATP6V1D/DERA/HEXB/CPNE3/PTGES2/MVP/PRCP/RAB14/VPS35L/PLAC8/IQGAP1/VCP/CEP290/LRMP/RNASET2/SNAP29/B2M/NCKAP1L/CTSS/FTH1/OSTF1/RAP1A/MANBA/ENPP4/PTPRC/DEGS1/SLC44A2/C5AR1/ERP44/LYZ/SELL/CAP1/RHOG/GMFG/ALDOC/HGSNAT/APAF1/YPEL5/FUCA1/CTSH",145
"R-HSA-5578749","Transcriptional regulation by small RNAs","44/2262","105/10616",1.40523510269627e-06,1.10755808094167e-05,7.36096369584279e-06,"NUP37/POLR2G/H2BC14/POLR2L/POLR2I/POLR2H/RAE1/SEH1L/POLR2K/POLR2E/NUP93/H2AZ1/NUP35/H2BC7/POLR2C/H3C2/SEC13/NUP107/POLR2B/H2BU1/AGO2/NUP155/NDC1/H2AC8/H3C12/TNRC6A/H4C5/H4C13/H2BC4/H3C1/H4C9/NUP54/H3C11/H2BC8/NUP133/H4C2/NUP210/H2BC15/H2BC12/H2BC5/H4C3/H3C7/H4C1/H4C4",44
"R-HSA-5628897","TP53 Regulates Metabolic Genes","38/2262","86/10616",1.53295811843056e-06,1.20111777279382e-05,7.98277261671887e-06,"COX8A/COX6C/COX5A/COX5B/COX7B/COX14/COX6B1/LAMTOR2/TNRC6B/SCO2/COX11/TXNRD1/SCO1/YWHAH/YWHAB/LRPPRC/GSR/GPI/LAMTOR5/TACO1/TIGAR/AGO2/PRDX1/RRAGA/RRAGD/LAMTOR3/PRDX5/TNRC6A/TSC1/NDUFA4/PRKAG1/AGO4/DDIT4/RRM2B/SESN3/PRKAA1/SESN1/COX20",38
